":START_ID",":END_ID",":TYPE"
"conf/rlc/LuARV24","pub_conf/rlc/LuARV24","PUBLISH"
"conf/rlc/AdamczykMTK24","pub_conf/rlc/AdamczykMTK24","PUBLISH"
"conf/rlc/AckermannOS24","pub_conf/rlc/AckermannOS24","PUBLISH"
"conf/rlc/JarnefeltKD24","pub_conf/rlc/JarnefeltKD24","PUBLISH"
"conf/rlc/RafailovHSKSKHK24","pub_conf/rlc/RafailovHSKSKHK24","PUBLISH"
"conf/rlc/HugessenCMB24","pub_conf/rlc/HugessenCMB24","PUBLISH"
"conf/rlc/AmirNL24","pub_conf/rlc/AmirNL24","PUBLISH"
"conf/rlc/VasanWSBJM24","pub_conf/rlc/VasanWSBJM24","PUBLISH"
"conf/rlc/CorradoQBLH24","pub_conf/rlc/CorradoQBLH24","PUBLISH"
"conf/rlc/BedaywiRF24","pub_conf/rlc/BedaywiRF24","PUBLISH"
"conf/rlc/McInroeJAS24","pub_conf/rlc/McInroeJAS24","PUBLISH"
"conf/rlc/KalraB24","pub_conf/rlc/KalraB24","PUBLISH"
"conf/rlc/MorimuraOAZ24","pub_conf/rlc/MorimuraOAZ24","PUBLISH"
"conf/rlc/ZhaoW24","pub_conf/rlc/ZhaoW24","PUBLISH"
"conf/rlc/HuZZZYX024","pub_conf/rlc/HuZZZYX024","PUBLISH"
"conf/rlc/Karamzade0KF24","pub_conf/rlc/Karamzade0KF24","PUBLISH"
"conf/rlc/ZhangPSSWY24","pub_conf/rlc/ZhangPSSWY24","PUBLISH"
"conf/rlc/YaoPDE24","pub_conf/rlc/YaoPDE24","PUBLISH"
"conf/rlc/HussingVGFE24","pub_conf/rlc/HussingVGFE24","PUBLISH"
"conf/rlc/MadhavanM0B24","pub_conf/rlc/MadhavanM0B24","PUBLISH"
"conf/rlc/WuHDMRA24","pub_conf/rlc/WuHDMRA24","PUBLISH"
"conf/rlc/AvalosBNRO24","pub_conf/rlc/AvalosBNRO24","PUBLISH"
"conf/rlc/KoyamadaNI24","pub_conf/rlc/KoyamadaNI24","PUBLISH"
"conf/rlc/LiH0GP24","pub_conf/rlc/LiH0GP24","PUBLISH"
"conf/rlc/ZamboniCRM24","pub_conf/rlc/ZamboniCRM24","PUBLISH"
"conf/rlc/LambrechtsBE24","pub_conf/rlc/LambrechtsBE24","PUBLISH"
"conf/rlc/DaleyMW24","pub_conf/rlc/DaleyMW24","PUBLISH"
"conf/rlc/GolowichM24","pub_conf/rlc/GolowichM24","PUBLISH"
"conf/rlc/SuauSO24","pub_conf/rlc/SuauSO24","PUBLISH"
"conf/rlc/ChenTTLLTZ24","pub_conf/rlc/ChenTTLLTZ24","PUBLISH"
"conf/rlc/LanMYX24","pub_conf/rlc/LanMYX24","PUBLISH"
"conf/rlc/ChoudharyGT24","pub_conf/rlc/ChoudharyGT24","PUBLISH"
"conf/rlc/AbelHH24","pub_conf/rlc/AbelHH24","PUBLISH"
"conf/rlc/PattersonNKW024","pub_conf/rlc/PattersonNKW024","PUBLISH"
"conf/rlc/DelfosseBGSK24","pub_conf/rlc/DelfosseBGSK24","PUBLISH"
"conf/rlc/WangWLKT024","pub_conf/rlc/WangWLKT024","PUBLISH"
"conf/rlc/CorsiCF24","pub_conf/rlc/CorsiCF24","PUBLISH"
"conf/rlc/ChitnisYG24","pub_conf/rlc/ChitnisYG24","PUBLISH"
"conf/rlc/RentingMHJ24","pub_conf/rlc/RentingMHJ24","PUBLISH"
"conf/rlc/OmuraOMH24","pub_conf/rlc/OmuraOMH24","PUBLISH"
"conf/rlc/ZhangGSLC24","pub_conf/rlc/ZhangGSLC24","PUBLISH"
"conf/rlc/LobelP24","pub_conf/rlc/LobelP24","PUBLISH"
"conf/rlc/RudolphCBLN024","pub_conf/rlc/RudolphCBLN024","PUBLISH"
"conf/rlc/Dizon-ParadisWC24","pub_conf/rlc/Dizon-ParadisWC24","PUBLISH"
"conf/rlc/ZhangW024","pub_conf/rlc/ZhangW024","PUBLISH"
"conf/rlc/0002024","pub_conf/rlc/0002024","PUBLISH"
"conf/rlc/WuA24","pub_conf/rlc/WuA24","PUBLISH"
"conf/rlc/RaffinSKASS24","pub_conf/rlc/RaffinSKASS24","PUBLISH"
"conf/rlc/MelcerAT24","pub_conf/rlc/MelcerAT24","PUBLISH"
"conf/rlc/JacksonMLEWF24","pub_conf/rlc/JacksonMLEWF24","PUBLISH"
"conf/www/CibranVVSJ07","pub_conf/www/CibranVVSJ07","PUBLISH"
"conf/www/RamamohanaraoF07","pub_conf/www/RamamohanaraoF07","PUBLISH"
"conf/www/MartinBMMPSMSS07","pub_conf/www/MartinBMMPSMSS07","PUBLISH"
"conf/www/LimWPVA07","pub_conf/www/LimWPVA07","PUBLISH"
"conf/www/GeorgakopoulosBNC07","pub_conf/www/GeorgakopoulosBNC07","PUBLISH"
"conf/www/HeMLYW07","pub_conf/www/HeMLYW07","PUBLISH"
"conf/www/ZhaiL07","pub_conf/www/ZhaiL07","PUBLISH"
"conf/www/BeszteriV07","pub_conf/www/BeszteriV07","PUBLISH"
"conf/www/VadrevuGD07","pub_conf/www/VadrevuGD07","PUBLISH"
"conf/www/MenasceA07","pub_conf/www/MenasceA07","PUBLISH"
"conf/www/CharfiM07","pub_conf/www/CharfiM07","PUBLISH"
"conf/www/NguKN07","pub_conf/www/NguKN07","PUBLISH"
"conf/www/Ericsson07","pub_conf/www/Ericsson07","PUBLISH"
"conf/www/Martin-FlatinL07","pub_conf/www/Martin-FlatinL07","PUBLISH"
"conf/mobiquitous/AlamPR15","pub_conf/mobiquitous/AlamPR15","PUBLISH"
"journals/coap/Kozanidis09","pub_journals/coap/Kozanidis09","PUBLISH"
"journals/isf/DemirkanS16","pub_journals/isf/DemirkanS16","PUBLISH"
"journals/sigir/ClarkeCP98","pub_journals/sigir/ClarkeCP98","PUBLISH"
"journals/tnn/ChowH05","pub_journals/tnn/ChowH05","PUBLISH"
"journals/tnn/WangHYWZNBC23","pub_journals/tnn/WangHYWZNBC23","PUBLISH"
"journals/tnn/JingXHD24","pub_journals/tnn/JingXHD24","PUBLISH"
"journals/oir/Preez14a","pub_journals/oir/Preez14a","PUBLISH"
"journals/ojcs/Popovski24","pub_journals/ojcs/Popovski24","PUBLISH"
"journals/taslp/YuCMS05","pub_journals/taslp/YuCMS05","PUBLISH"
"journals/ejasp/WuWLL12","pub_journals/ejasp/WuWLL12","PUBLISH"
"journals/tmc/AfifiAKM18","pub_journals/tmc/AfifiAKM18","PUBLISH"
"journals/remotesensing/ZhuoHLZMGHXX19","pub_journals/remotesensing/ZhuoHLZMGHXX19","PUBLISH"
"journals/remotesensing/BianchiniHMNGMM13","pub_journals/remotesensing/BianchiniHMNGMM13","PUBLISH"
"journals/remotesensing/InnocentiRTPGMSBPC23","pub_journals/remotesensing/InnocentiRTPGMSBPC23","PUBLISH"
"journals/remotesensing/DomazetovicSMP22","pub_journals/remotesensing/DomazetovicSMP22","PUBLISH"
"journals/jcisd/AndrianovOSK21","pub_journals/jcisd/AndrianovOSK21","PUBLISH"
"journals/jcisd/FiedlerFWK22","pub_journals/jcisd/FiedlerFWK22","PUBLISH"
"journals/kbs/HuDWW22","pub_journals/kbs/HuDWW22","PUBLISH"
"journals/kbs/MaTZC17","pub_journals/kbs/MaTZC17","PUBLISH"
"journals/kbs/WeiXYW14","pub_journals/kbs/WeiXYW14","PUBLISH"
"journals/cphysics/ShiGY25","pub_journals/cphysics/ShiGY25","PUBLISH"
"journals/jfi/PandiselviRZR18","pub_journals/jfi/PandiselviRZR18","PUBLISH"
"journals/sigapl/Bergquist93","pub_journals/sigapl/Bergquist93","PUBLISH"
"journals/jss/BassNWZO08","pub_journals/jss/BassNWZO08","PUBLISH"
"journals/jilt/MahargN14a","pub_journals/jilt/MahargN14a","PUBLISH"
"journals/ijisec/AlzahraniFAAA23","pub_journals/ijisec/AlzahraniFAAA23","PUBLISH"
"journals/ijisec/Pericas-Gornals22","pub_journals/ijisec/Pericas-Gornals22","PUBLISH"
"journals/npjdm/ZhaoWBCHLPABWC20","pub_journals/npjdm/ZhaoWBCHLPABWC20","PUBLISH"
"journals/tip/SongHQD23","pub_journals/tip/SongHQD23","PUBLISH"
"journals/computers/SanchezALM24","pub_journals/computers/SanchezALM24","PUBLISH"
"journals/ar/KangZ20","pub_journals/ar/KangZ20","PUBLISH"
"journals/urbaninformatics/Li0GZB22","pub_journals/urbaninformatics/Li0GZB22","PUBLISH"
"journals/csur/SchuerkampG24","pub_journals/csur/SchuerkampG24","PUBLISH"
"journals/wicomm/ZhouFXL12","pub_journals/wicomm/ZhouFXL12","PUBLISH"
"journals/orgsci/SomayaM12","pub_journals/orgsci/SomayaM12","PUBLISH"
"journals/jmis/LeeK06","pub_journals/jmis/LeeK06","PUBLISH"
"journals/prl/WangXLCC24","pub_journals/prl/WangXLCC24","PUBLISH"
"journals/prl/LiangZBY24","pub_journals/prl/LiangZBY24","PUBLISH"
"journals/ijcisys/YuQY24","pub_journals/ijcisys/YuQY24","PUBLISH"
"journals/ijcisys/ZhangJZY23","pub_journals/ijcisys/ZhangJZY23","PUBLISH"
"journals/scp/SouquieresF85","pub_journals/scp/SouquieresF85","PUBLISH"
"journals/iepol/LoomisS05","pub_journals/iepol/LoomisS05","PUBLISH"
"journals/ijscn/PourmoghadasSCO17","pub_journals/ijscn/PourmoghadasSCO17","PUBLISH"
"journals/ijscn/KatonaGDKBBB20","pub_journals/ijscn/KatonaGDKBBB20","PUBLISH"
"journals/ijscn/XuDL21","pub_journals/ijscn/XuDL21","PUBLISH"
"journals/tsp/YinZML05","pub_journals/tsp/YinZML05","PUBLISH"
"journals/itiis/KuangGL23","pub_journals/itiis/KuangGL23","PUBLISH"
"journals/iet-ipr/PatilB18","pub_journals/iet-ipr/PatilB18","PUBLISH"
"journals/firstmonday/Boyd06","pub_journals/firstmonday/Boyd06","PUBLISH"
"journals/firstmonday/Stevens19","pub_journals/firstmonday/Stevens19","PUBLISH"
"journals/giq/Griffith01","pub_journals/giq/Griffith01","PUBLISH"
"journals/fgcs/GrantD93","pub_journals/fgcs/GrantD93","PUBLISH"
"journals/toms/PallottinoT81","pub_journals/toms/PallottinoT81","PUBLISH"
"journals/information/TianPHZ21","pub_journals/information/TianPHZ21","PUBLISH"
"journals/information/OtoomKHSH19","pub_journals/information/OtoomKHSH19","PUBLISH"
"journals/tcs/Kim94","pub_journals/tcs/Kim94","PUBLISH"
"journals/cbsn/LiuK07","pub_journals/cbsn/LiuK07","PUBLISH"
"journals/cbsn/Lee-WonANW16","pub_journals/cbsn/Lee-WonANW16","PUBLISH"
"journals/jikm/Al-JanabiA16","pub_journals/jikm/Al-JanabiA16","PUBLISH"
"journals/ipl/Group95","pub_journals/ipl/Group95","PUBLISH"
"journals/jdi/BhanotS17","pub_journals/jdi/BhanotS17","PUBLISH"
"journals/smr/Hamouda13","pub_journals/smr/Hamouda13","PUBLISH"
"journals/smr/ZeroualiMGDCR19","pub_journals/smr/ZeroualiMGDCR19","PUBLISH"
"journals/smr/PaasivaaraL14","pub_journals/smr/PaasivaaraL14","PUBLISH"
"journals/cstat/SchellhaseK12","pub_journals/cstat/SchellhaseK12","PUBLISH"
"journals/iam/YinZWZWZ22","pub_journals/iam/YinZWZWZ22","PUBLISH"
"journals/spic/Bian20","pub_journals/spic/Bian20","PUBLISH"
"journals/vlsisp/ZhouPC20","pub_journals/vlsisp/ZhouPC20","PUBLISH"
"journals/ife/Hasselbring98","pub_journals/ife/Hasselbring98","PUBLISH"
"journals/jbcb/ChinnasamySM05","pub_journals/jbcb/ChinnasamySM05","PUBLISH"
"journals/jmrr/HamouMTAAM24","pub_journals/jmrr/HamouMTAAM24","PUBLISH"
"journals/jois/XieFHY15","pub_journals/jois/XieFHY15","PUBLISH"
"journals/cg/StrackBDSGPMP94","pub_journals/cg/StrackBDSGPMP94","PUBLISH"
"journals/icl/BocusDC13","pub_journals/icl/BocusDC13","PUBLISH"
"journals/jasis/SuLLL17","pub_journals/jasis/SuLLL17","PUBLISH"
"journals/ijhci/WangDZYG24","pub_journals/ijhci/WangDZYG24","PUBLISH"
"journals/jct/GeelenHR18","pub_journals/jct/GeelenHR18","PUBLISH"
"journals/jct/BruhnD09","pub_journals/jct/BruhnD09","PUBLISH"
"journals/nn/BrajovicMK98","pub_journals/nn/BrajovicMK98","PUBLISH"
"journals/nn/NaruseTOUS15","pub_journals/nn/NaruseTOUS15","PUBLISH"
"journals/tasm/Tavoulareas24","pub_journals/tasm/Tavoulareas24","PUBLISH"
"journals/jcc/ZwierSK07","pub_journals/jcc/ZwierSK07","PUBLISH"
"journals/rdlj/FilimonovVAM20","pub_journals/rdlj/FilimonovVAM20","PUBLISH"
"journals/jr/JiC21","pub_journals/jr/JiC21","PUBLISH"
"journals/ijmms/PengCWW18","pub_journals/ijmms/PengCWW18","PUBLISH"
"journals/ijmms/Lucas77","pub_journals/ijmms/Lucas77","PUBLISH"
"journals/ijmms/HollnagelB00","pub_journals/ijmms/HollnagelB00","PUBLISH"
"journals/et/ElliotB23","pub_journals/et/ElliotB23","PUBLISH"
"journals/quantum/GodleyG23","pub_journals/quantum/GodleyG23","PUBLISH"
"journals/wpc/TomovicYMR17","pub_journals/wpc/TomovicYMR17","PUBLISH"
"journals/cviu/LiuHHCC98","pub_journals/cviu/LiuHHCC98","PUBLISH"
"journals/jscic/DingL19","pub_journals/jscic/DingL19","PUBLISH"
"journals/robotica/ColbaughG95","pub_journals/robotica/ColbaughG95","PUBLISH"
"journals/twc/YuanLCHWZ23","pub_journals/twc/YuanLCHWZ23","PUBLISH"
"journals/twc/KarasikSS13","pub_journals/twc/KarasikSS13","PUBLISH"
"journals/twc/KimLG11","pub_journals/twc/KimLG11","PUBLISH"
"journals/pvldb/TangMYC19","pub_journals/pvldb/TangMYC19","PUBLISH"
"journals/mr/HaniniA18","pub_journals/mr/HaniniA18","PUBLISH"
"journals/cacm/Littman12","pub_journals/cacm/Littman12","PUBLISH"
"journals/cj/AhmadD95","pub_journals/cj/AhmadD95","PUBLISH"
"journals/cj/FlynnL85","pub_journals/cj/FlynnL85","PUBLISH"
"journals/frai/ZamprognoDHR23","pub_journals/frai/ZamprognoDHR23","PUBLISH"
"journals/ijdet/TejedorMV08","pub_journals/ijdet/TejedorMV08","PUBLISH"
"journals/jfr/SakagamiKYMMSK23","pub_journals/jfr/SakagamiKYMMSK23","PUBLISH"
"journals/mis/Wang21j","pub_journals/mis/Wang21j","PUBLISH"
"journals/vc/ShiYSPG10","pub_journals/vc/ShiYSPG10","PUBLISH"
"journals/ijcse/YuWS19","pub_journals/ijcse/YuWS19","PUBLISH"
"journals/crl/MongeonSASL21","pub_journals/crl/MongeonSASL21","PUBLISH"
"journals/amai/KowalskiS11","pub_journals/amai/KowalskiS11","PUBLISH"
"journals/chk/Bunnell17","pub_journals/chk/Bunnell17","PUBLISH"
"journals/jds/TaylorBD20","pub_journals/jds/TaylorBD20","PUBLISH"
"journals/entropy/CremaschiniT23","pub_journals/entropy/CremaschiniT23","PUBLISH"
"journals/entropy/TuZJP18","pub_journals/entropy/TuZJP18","PUBLISH"
"journals/entropy/DobreGCC20","pub_journals/entropy/DobreGCC20","PUBLISH"
"journals/symmetry/OzisikSB23","pub_journals/symmetry/OzisikSB23","PUBLISH"
"journals/symmetry/CelantTM21","pub_journals/symmetry/CelantTM21","PUBLISH"
"journals/symmetry/HuZY19","pub_journals/symmetry/HuZY19","PUBLISH"
"journals/jvcir/JiaSZW16","pub_journals/jvcir/JiaSZW16","PUBLISH"
"journals/jvcir/YuanLWZ14","pub_journals/jvcir/YuanLWZ14","PUBLISH"
"journals/nca/XieWHQZ21","pub_journals/nca/XieWHQZ21","PUBLISH"
"journals/orl/Xing02","pub_journals/orl/Xing02","PUBLISH"
"journals/orl/LinYH98","pub_journals/orl/LinYH98","PUBLISH"
"journals/scl/BaldeaT13","pub_journals/scl/BaldeaT13","PUBLISH"
"journals/sensors/UsamaE19","pub_journals/sensors/UsamaE19","PUBLISH"
"journals/sensors/ZhangJLMH21","pub_journals/sensors/ZhangJLMH21","PUBLISH"
"journals/patterns/ReeseUCCRCSGBFB21","pub_journals/patterns/ReeseUCCRCSGBFB21","PUBLISH"
"journals/kybernetika/LiuJL10","pub_journals/kybernetika/LiuJL10","PUBLISH"
"journals/kybernetika/Kucera91","pub_journals/kybernetika/Kucera91","PUBLISH"
"journals/jossw/Peeters18","pub_journals/jossw/Peeters18","PUBLISH"
"journals/intpolrev/DencikRHW19","pub_journals/intpolrev/DencikRHW19","PUBLISH"
"journals/chinaf/WuWBSYYZBWRWCH24","pub_journals/chinaf/WuWBSYYZBWRWCH24","PUBLISH"
"journals/peerj-cs/LuG24","pub_journals/peerj-cs/LuG24","PUBLISH"
"journals/tcom/RossT91","pub_journals/tcom/RossT91","PUBLISH"
"journals/tgrs/SuZDD19","pub_journals/tgrs/SuZDD19","PUBLISH"
"journals/tgrs/ZhiWZYPSLZ19","pub_journals/tgrs/ZhiWZYPSLZ19","PUBLISH"
"journals/tgrs/MartinisTV11","pub_journals/tgrs/MartinisTV11","PUBLISH"
"journals/tgrs/YanHDYWC23","pub_journals/tgrs/YanHDYWC23","PUBLISH"
"journals/ijac/BrusamarelloFJ14","pub_journals/ijac/BrusamarelloFJ14","PUBLISH"
"journals/jco/Cai99","pub_journals/jco/Cai99","PUBLISH"
"journals/cbm/dinDRA22","pub_journals/cbm/dinDRA22","PUBLISH"
"journals/cbm/XuYKWL19","pub_journals/cbm/XuYKWL19","PUBLISH"
"journals/jcit/KarmakarB09","pub_journals/jcit/KarmakarB09","PUBLISH"
"journals/tase/MengCMWM24a","pub_journals/tase/MengCMWM24a","PUBLISH"
"journals/ajc/BachratyJ17","pub_journals/ajc/BachratyJ17","PUBLISH"
"journals/imt/PurwariantiTN07","pub_journals/imt/PurwariantiTN07","PUBLISH"
"journals/csda/WieringaDGP09","pub_journals/csda/WieringaDGP09","PUBLISH"
"journals/tac/FangC00","pub_journals/tac/FangC00","PUBLISH"
"journals/tac/WuS13","pub_journals/tac/WuS13","PUBLISH"
"journals/tac/LiangXWZ23","pub_journals/tac/LiangXWZ23","PUBLISH"
"journals/tim/XueLCFS25","pub_journals/tim/XueLCFS25","PUBLISH"
"journals/tim/GuptaMD05","pub_journals/tim/GuptaMD05","PUBLISH"
"journals/cce/Sahinidis04","pub_journals/cce/Sahinidis04","PUBLISH"
"journals/ijim/ChechinaCT20","pub_journals/ijim/ChechinaCT20","PUBLISH"
"journals/ijim/MentzelopoulosF16","pub_journals/ijim/MentzelopoulosF16","PUBLISH"
"journals/tele/DodooY21","pub_journals/tele/DodooY21","PUBLISH"
"journals/jips/FanG23","pub_journals/jips/FanG23","PUBLISH"
"journals/imds/CaputoPS17","pub_journals/imds/CaputoPS17","PUBLISH"
"journals/fuin/PaganiR10","pub_journals/fuin/PaganiR10","PUBLISH"
"journals/cais/CarmelE06","pub_journals/cais/CarmelE06","PUBLISH"
"journals/imwut/XieLZXZLYRG22","pub_journals/imwut/XieLZXZLYRG22","PUBLISH"
"journals/todaes/HongHXLSZ23","pub_journals/todaes/HongHXLSZ23","PUBLISH"
"journals/spl/ReddyC25","pub_journals/spl/ReddyC25","PUBLISH"
"journals/eor/JonesO08","pub_journals/eor/JonesO08","PUBLISH"
"journals/eor/JohnsonM08","pub_journals/eor/JohnsonM08","PUBLISH"
"journals/cas/NguyenT24","pub_journals/cas/NguyenT24","PUBLISH"
"journals/ijfcs/ChangLT09","pub_journals/ijfcs/ChangLT09","PUBLISH"
"journals/pr/YanKS14","pub_journals/pr/YanKS14","PUBLISH"
"journals/cys/Arechavaleta11","pub_journals/cys/Arechavaleta11","PUBLISH"
"journals/jkm/Lardon-LopezMG22","pub_journals/jkm/Lardon-LopezMG22","PUBLISH"
"journals/lmcs/Hardin05","pub_journals/lmcs/Hardin05","PUBLISH"
"journals/jifs/LiZ15","pub_journals/jifs/LiZ15","PUBLISH"
"journals/jcphy/SpietzHW18","pub_journals/jcphy/SpietzHW18","PUBLISH"
"journals/eInformatica/IqbalAAK20","pub_journals/eInformatica/IqbalAAK20","PUBLISH"
"journals/iajit/HaratyG04","pub_journals/iajit/HaratyG04","PUBLISH"
"journals/bmcbi/ZhangWCHLSZ19","pub_journals/bmcbi/ZhangWCHLSZ19","PUBLISH"
"journals/access/CastellanosCDTV22","pub_journals/access/CastellanosCDTV22","PUBLISH"
"journals/access/garciaChavezSGMOST23","pub_journals/access/garciaChavezSGMOST23","PUBLISH"
"journals/access/XiaoJ019","pub_journals/access/XiaoJ019","PUBLISH"
"journals/access/ZhouLWLZZ20","pub_journals/access/ZhouLWLZZ20","PUBLISH"
"journals/access/LiZLZLWDW23","pub_journals/access/LiZLZLWDW23","PUBLISH"
"journals/access/ZengMZDLZ21","pub_journals/access/ZengMZDLZ21","PUBLISH"
"journals/access/LiL22b","pub_journals/access/LiL22b","PUBLISH"
"journals/access/WangCDW24","pub_journals/access/WangCDW24","PUBLISH"
"journals/access/HazanS19","pub_journals/access/HazanS19","PUBLISH"
"journals/ijon/ZhengLW09","pub_journals/ijon/ZhengLW09","PUBLISH"
"journals/ijon/ChamlalBO24","pub_journals/ijon/ChamlalBO24","PUBLISH"
"journals/itp/NosekM97","pub_journals/itp/NosekM97","PUBLISH"
"journals/itp/DestounisGMRST04","pub_journals/itp/DestounisGMRST04","PUBLISH"
"journals/tog/FleishmanDC03","pub_journals/tog/FleishmanDC03","PUBLISH"
"journals/tetc/WeiLLGY21","pub_journals/tetc/WeiLLGY21","PUBLISH"
"journals/scn/ZhouNW21","pub_journals/scn/ZhouNW21","PUBLISH"
"journals/siamma/CraigGLS18","pub_journals/siamma/CraigGLS18","PUBLISH"
"journals/jcam/KrukierMB09","pub_journals/jcam/KrukierMB09","PUBLISH"
"journals/ieicet/TakahashiIF19","pub_journals/ieicet/TakahashiIF19","PUBLISH"
"journals/ieicet/MatsumotoNS12","pub_journals/ieicet/MatsumotoNS12","PUBLISH"
"journals/ieicet/TsujiUKS10","pub_journals/ieicet/TsujiUKS10","PUBLISH"
"journals/ieicet/TanakaKT06","pub_journals/ieicet/TanakaKT06","PUBLISH"
"journals/adcm/PangWL20","pub_journals/adcm/PangWL20","PUBLISH"
"journals/ai/Lin01","pub_journals/ai/Lin01","PUBLISH"
