":START_ID",":END_ID",":TYPE"
"conf/rlc/LuoPW0P24","topic_13","IS_ABOUT"
"conf/rlc/LuoPW0P24","topic_21","IS_ABOUT"
"conf/rlc/LuoPW0P24","topic_7","IS_ABOUT"
"conf/rlc/WangSC24","topic_13","IS_ABOUT"
"conf/rlc/WangSC24","topic_24","IS_ABOUT"
"conf/rlc/WangSC24","topic_9","IS_ABOUT"
"conf/rlc/DrappoMR24","topic_13","IS_ABOUT"
"conf/rlc/DrappoMR24","topic_0","IS_ABOUT"
"conf/rlc/DrappoMR24","topic_2","IS_ABOUT"
"conf/rlc/CorsiARK0F24","topic_12","IS_ABOUT"
"conf/rlc/CorsiARK0F24","topic_0","IS_ABOUT"
"conf/rlc/CorsiARK0F24","topic_27","IS_ABOUT"
"conf/rlc/TanX24","topic_13","IS_ABOUT"
"conf/rlc/TanX24","topic_3","IS_ABOUT"
"conf/rlc/TanX24","topic_7","IS_ABOUT"
"conf/rlc/AsisS24","topic_3","IS_ABOUT"
"conf/rlc/AsisS24","topic_0","IS_ABOUT"
"conf/rlc/AsisS24","topic_27","IS_ABOUT"
"conf/rlc/Xu0R24","topic_14","IS_ABOUT"
"conf/rlc/Xu0R24","topic_12","IS_ABOUT"
"conf/rlc/Xu0R24","topic_8","IS_ABOUT"
"conf/rlc/AntonovD24","topic_20","IS_ABOUT"
"conf/rlc/AntonovD24","topic_0","IS_ABOUT"
"conf/rlc/AntonovD24","topic_26","IS_ABOUT"
"conf/rlc/DierkesCHT24","topic_11","IS_ABOUT"
"conf/rlc/DierkesCHT24","topic_5","IS_ABOUT"
"conf/rlc/DierkesCHT24","topic_6","IS_ABOUT"
"conf/rlc/PrasannaFRB24","topic_0","IS_ABOUT"
"conf/rlc/PrasannaFRB24","topic_8","IS_ABOUT"
"conf/rlc/PrasannaFRB24","topic_21","IS_ABOUT"
"conf/rlc/McMahanW0ZX24","topic_22","IS_ABOUT"
"conf/rlc/McMahanW0ZX24","topic_29","IS_ABOUT"
"conf/rlc/McMahanW0ZX24","topic_21","IS_ABOUT"
"conf/rlc/JavedSS24","topic_13","IS_ABOUT"
"conf/rlc/JavedSS24","topic_20","IS_ABOUT"
"conf/rlc/JavedSS24","topic_0","IS_ABOUT"
"conf/rlc/CornelisseV24","topic_0","IS_ABOUT"
"conf/rlc/CornelisseV24","topic_2","IS_ABOUT"
"conf/rlc/Naik0TS24","topic_5","IS_ABOUT"
"conf/rlc/Naik0TS24","topic_20","IS_ABOUT"
"conf/rlc/Naik0TS24","topic_19","IS_ABOUT"
"conf/rlc/AghajohariCDAC24","topic_17","IS_ABOUT"
"conf/rlc/AghajohariCDAC24","topic_23","IS_ABOUT"
"conf/rlc/AghajohariCDAC24","topic_7","IS_ABOUT"
"conf/rlc/Vlastelica0MK24","topic_14","IS_ABOUT"
"conf/rlc/Vlastelica0MK24","topic_12","IS_ABOUT"
"conf/rlc/Vlastelica0MK24","topic_5","IS_ABOUT"
"conf/rlc/StaleySGS24","topic_20","IS_ABOUT"
"conf/rlc/StaleySGS24","topic_29","IS_ABOUT"
"conf/rlc/StaleySGS24","topic_8","IS_ABOUT"
"conf/rlc/Obando-CeronACC24","topic_22","IS_ABOUT"
"conf/rlc/Obando-CeronACC24","topic_12","IS_ABOUT"
"conf/rlc/Obando-CeronACC24","topic_0","IS_ABOUT"
"conf/rlc/VascoSKSWS24","topic_0","IS_ABOUT"
"conf/rlc/VascoSKSWS24","topic_4","IS_ABOUT"
"conf/rlc/VascoSKSWS24","topic_17","IS_ABOUT"
"conf/rlc/FreedWC0C24","topic_0","IS_ABOUT"
"conf/rlc/FreedWC0C24","topic_7","IS_ABOUT"
"conf/rlc/FreedWC0C24","topic_21","IS_ABOUT"
"conf/rlc/PapiniMMR24","topic_26","IS_ABOUT"
"conf/rlc/PapiniMMR24","topic_24","IS_ABOUT"
"conf/rlc/PapiniMMR24","topic_10","IS_ABOUT"
"conf/rlc/Moss0CK24","topic_24","IS_ABOUT"
"conf/rlc/Moss0CK24","topic_1","IS_ABOUT"
"conf/rlc/Moss0CK24","topic_7","IS_ABOUT"
"conf/rlc/PriesterBGS24","topic_25","IS_ABOUT"
"conf/rlc/PriesterBGS24","topic_1","IS_ABOUT"
"conf/rlc/PriesterBGS24","topic_26","IS_ABOUT"
"conf/rlc/ZhouKFR24","topic_12","IS_ABOUT"
"conf/rlc/ZhouKFR24","topic_8","IS_ABOUT"
"conf/rlc/ZhouKFR24","topic_10","IS_ABOUT"
"conf/rlc/OertellCZB024","topic_3","IS_ABOUT"
"conf/rlc/OertellCZB024","topic_2","IS_ABOUT"
"conf/rlc/OertellCZB024","topic_4","IS_ABOUT"
"conf/rlc/HussingMSKE24","topic_0","IS_ABOUT"
"conf/rlc/HussingMSKE24","topic_29","IS_ABOUT"
"conf/rlc/HussingMSKE24","topic_6","IS_ABOUT"
"conf/rlc/LuARV24","topic_22","IS_ABOUT"
"conf/rlc/LuARV24","topic_28","IS_ABOUT"
"conf/rlc/LuARV24","topic_18","IS_ABOUT"
"conf/rlc/AdamczykMTK24","topic_0","IS_ABOUT"
"conf/rlc/AdamczykMTK24","topic_10","IS_ABOUT"
"conf/rlc/AdamczykMTK24","topic_6","IS_ABOUT"
"conf/rlc/AckermannOS24","topic_15","IS_ABOUT"
"conf/rlc/AckermannOS24","topic_20","IS_ABOUT"
"conf/rlc/AckermannOS24","topic_0","IS_ABOUT"
"conf/rlc/JarnefeltKD24","topic_12","IS_ABOUT"
"conf/rlc/JarnefeltKD24","topic_29","IS_ABOUT"
"conf/rlc/JarnefeltKD24","topic_28","IS_ABOUT"
"conf/rlc/RafailovHSKSKHK24","topic_12","IS_ABOUT"
"conf/rlc/RafailovHSKSKHK24","topic_0","IS_ABOUT"
"conf/rlc/RafailovHSKSKHK24","topic_2","IS_ABOUT"
"conf/rlc/HugessenCMB24","topic_14","IS_ABOUT"
"conf/rlc/HugessenCMB24","topic_20","IS_ABOUT"
"conf/rlc/HugessenCMB24","topic_0","IS_ABOUT"
"conf/rlc/AmirNL24","topic_0","IS_ABOUT"
"conf/rlc/AmirNL24","topic_4","IS_ABOUT"
"conf/rlc/AmirNL24","topic_8","IS_ABOUT"
"conf/rlc/VasanWSBJM24","topic_0","IS_ABOUT"
"conf/rlc/VasanWSBJM24","topic_4","IS_ABOUT"
"conf/rlc/VasanWSBJM24","topic_7","IS_ABOUT"
"conf/rlc/CorradoQBLH24","topic_0","IS_ABOUT"
"conf/rlc/CorradoQBLH24","topic_2","IS_ABOUT"
"conf/rlc/CorradoQBLH24","topic_23","IS_ABOUT"
"conf/rlc/BedaywiRF24","topic_13","IS_ABOUT"
"conf/rlc/BedaywiRF24","topic_17","IS_ABOUT"
"conf/rlc/BedaywiRF24","topic_8","IS_ABOUT"
"conf/rlc/McInroeJAS24","topic_0","IS_ABOUT"
"conf/rlc/McInroeJAS24","topic_23","IS_ABOUT"
"conf/rlc/McInroeJAS24","topic_18","IS_ABOUT"
"conf/rlc/KalraB24","topic_13","IS_ABOUT"
"conf/rlc/KalraB24","topic_0","IS_ABOUT"
"conf/rlc/KalraB24","topic_28","IS_ABOUT"
"conf/rlc/MorimuraOAZ24","topic_13","IS_ABOUT"
"conf/rlc/MorimuraOAZ24","topic_0","IS_ABOUT"
"conf/rlc/MorimuraOAZ24","topic_18","IS_ABOUT"
"conf/rlc/ZhaoW24","topic_11","IS_ABOUT"
"conf/rlc/ZhaoW24","topic_12","IS_ABOUT"
"conf/rlc/ZhaoW24","topic_0","IS_ABOUT"
"conf/rlc/HuZZZYX024","topic_0","IS_ABOUT"
"conf/rlc/HuZZZYX024","topic_1","IS_ABOUT"
"conf/rlc/HuZZZYX024","topic_7","IS_ABOUT"
"conf/rlc/Karamzade0KF24","topic_0","IS_ABOUT"
"conf/rlc/Karamzade0KF24","topic_4","IS_ABOUT"
"conf/rlc/Karamzade0KF24","topic_16","IS_ABOUT"
"conf/rlc/ZhangPSSWY24","topic_15","IS_ABOUT"
"conf/rlc/ZhangPSSWY24","topic_0","IS_ABOUT"
"conf/rlc/ZhangPSSWY24","topic_2","IS_ABOUT"
"conf/rlc/YaoPDE24","topic_24","IS_ABOUT"
"conf/rlc/YaoPDE24","topic_0","IS_ABOUT"
"conf/rlc/YaoPDE24","topic_1","IS_ABOUT"
"conf/rlc/HussingVGFE24","topic_3","IS_ABOUT"
"conf/rlc/HussingVGFE24","topic_12","IS_ABOUT"
"conf/rlc/HussingVGFE24","topic_27","IS_ABOUT"
"conf/rlc/MadhavanM0B24","topic_20","IS_ABOUT"
"conf/rlc/MadhavanM0B24","topic_4","IS_ABOUT"
"conf/rlc/MadhavanM0B24","topic_5","IS_ABOUT"
"conf/rlc/WuHDMRA24","topic_25","IS_ABOUT"
"conf/rlc/WuHDMRA24","topic_0","IS_ABOUT"
"conf/rlc/WuHDMRA24","topic_21","IS_ABOUT"
"conf/rlc/AvalosBNRO24","topic_13","IS_ABOUT"
"conf/rlc/AvalosBNRO24","topic_2","IS_ABOUT"
"conf/rlc/AvalosBNRO24","topic_19","IS_ABOUT"
"conf/rlc/KoyamadaNI24","topic_13","IS_ABOUT"
"conf/rlc/KoyamadaNI24","topic_12","IS_ABOUT"
"conf/rlc/KoyamadaNI24","topic_19","IS_ABOUT"
"conf/rlc/LiH0GP24","topic_14","IS_ABOUT"
"conf/rlc/LiH0GP24","topic_8","IS_ABOUT"
"conf/rlc/LiH0GP24","topic_16","IS_ABOUT"
"conf/rlc/ZamboniCRM24","topic_0","IS_ABOUT"
"conf/rlc/ZamboniCRM24","topic_17","IS_ABOUT"
"conf/rlc/ZamboniCRM24","topic_27","IS_ABOUT"
"conf/rlc/LambrechtsBE24","topic_23","IS_ABOUT"
"conf/rlc/LambrechtsBE24","topic_21","IS_ABOUT"
"conf/rlc/LambrechtsBE24","topic_18","IS_ABOUT"
"conf/rlc/DaleyMW24","topic_13","IS_ABOUT"
"conf/rlc/DaleyMW24","topic_3","IS_ABOUT"
"conf/rlc/DaleyMW24","topic_0","IS_ABOUT"
"conf/rlc/GolowichM24","topic_0","IS_ABOUT"
"conf/rlc/GolowichM24","topic_28","IS_ABOUT"
"conf/rlc/GolowichM24","topic_21","IS_ABOUT"
"conf/rlc/SuauSO24","topic_24","IS_ABOUT"
"conf/rlc/SuauSO24","topic_17","IS_ABOUT"
"conf/rlc/SuauSO24","topic_8","IS_ABOUT"
"conf/rlc/ChenTTLLTZ24","topic_24","IS_ABOUT"
"conf/rlc/ChenTTLLTZ24","topic_0","IS_ABOUT"
"conf/rlc/ChenTTLLTZ24","topic_6","IS_ABOUT"
"conf/rlc/LanMYX24","topic_20","IS_ABOUT"
"conf/rlc/LanMYX24","topic_0","IS_ABOUT"
"conf/rlc/LanMYX24","topic_10","IS_ABOUT"
"conf/rlc/ChoudharyGT24","topic_3","IS_ABOUT"
"conf/rlc/ChoudharyGT24","topic_2","IS_ABOUT"
"conf/rlc/ChoudharyGT24","topic_9","IS_ABOUT"
"conf/rlc/AbelHH24","topic_13","IS_ABOUT"
"conf/rlc/AbelHH24","topic_0","IS_ABOUT"
"conf/rlc/AbelHH24","topic_5","IS_ABOUT"
"conf/rlc/PattersonNKW024","topic_14","IS_ABOUT"
"conf/rlc/PattersonNKW024","topic_0","IS_ABOUT"
"conf/rlc/DelfosseBGSK24","topic_23","IS_ABOUT"
"conf/rlc/DelfosseBGSK24","topic_0","IS_ABOUT"
"conf/rlc/DelfosseBGSK24","topic_28","IS_ABOUT"
"conf/rlc/WangWLKT024","topic_8","IS_ABOUT"
"conf/rlc/WangWLKT024","topic_23","IS_ABOUT"
"conf/rlc/WangWLKT024","topic_16","IS_ABOUT"
"conf/rlc/CorsiCF24","topic_24","IS_ABOUT"
"conf/rlc/CorsiCF24","topic_12","IS_ABOUT"
"conf/rlc/CorsiCF24","topic_0","IS_ABOUT"
"conf/rlc/ChitnisYG24","topic_3","IS_ABOUT"
"conf/rlc/ChitnisYG24","topic_5","IS_ABOUT"
"conf/rlc/ChitnisYG24","topic_16","IS_ABOUT"
"conf/rlc/RentingMHJ24","topic_3","IS_ABOUT"
"conf/rlc/RentingMHJ24","topic_0","IS_ABOUT"
"conf/rlc/RentingMHJ24","topic_29","IS_ABOUT"
"conf/rlc/OmuraOMH24","topic_20","IS_ABOUT"
"conf/rlc/OmuraOMH24","topic_0","IS_ABOUT"
"conf/rlc/OmuraOMH24","topic_27","IS_ABOUT"
"conf/rlc/ZhangGSLC24","topic_9","IS_ABOUT"
"conf/rlc/ZhangGSLC24","topic_0","IS_ABOUT"
"conf/rlc/ZhangGSLC24","topic_26","IS_ABOUT"
"conf/rlc/LobelP24","topic_20","IS_ABOUT"
"conf/rlc/LobelP24","topic_19","IS_ABOUT"
"conf/rlc/LobelP24","topic_16","IS_ABOUT"
"conf/rlc/RudolphCBLN024","topic_0","IS_ABOUT"
"conf/rlc/RudolphCBLN024","topic_4","IS_ABOUT"
"conf/rlc/RudolphCBLN024","topic_6","IS_ABOUT"
"conf/rlc/Dizon-ParadisWC24","topic_13","IS_ABOUT"
"conf/rlc/Dizon-ParadisWC24","topic_12","IS_ABOUT"
"conf/rlc/Dizon-ParadisWC24","topic_0","IS_ABOUT"
"conf/rlc/ZhangW024","topic_13","IS_ABOUT"
"conf/rlc/ZhangW024","topic_0","IS_ABOUT"
"conf/rlc/ZhangW024","topic_11","IS_ABOUT"
"conf/rlc/0002024","topic_24","IS_ABOUT"
"conf/rlc/0002024","topic_0","IS_ABOUT"
"conf/rlc/0002024","topic_5","IS_ABOUT"
"conf/rlc/WuA24","topic_24","IS_ABOUT"
"conf/rlc/WuA24","topic_12","IS_ABOUT"
"conf/rlc/WuA24","topic_17","IS_ABOUT"
"conf/rlc/RaffinSKASS24","topic_0","IS_ABOUT"
"conf/rlc/RaffinSKASS24","topic_29","IS_ABOUT"
"conf/rlc/RaffinSKASS24","topic_16","IS_ABOUT"
"conf/rlc/MelcerAT24","topic_0","IS_ABOUT"
"conf/rlc/MelcerAT24","topic_29","IS_ABOUT"
"conf/rlc/JacksonMLEWF24","topic_15","IS_ABOUT"
"conf/rlc/JacksonMLEWF24","topic_19","IS_ABOUT"
"conf/rlc/JacksonMLEWF24","topic_10","IS_ABOUT"
"conf/www/CibranVVSJ07","topic_3","IS_ABOUT"
"conf/www/CibranVVSJ07","topic_0","IS_ABOUT"
"conf/www/CibranVVSJ07","topic_19","IS_ABOUT"
"conf/www/RamamohanaraoF07","topic_11","IS_ABOUT"
"conf/www/RamamohanaraoF07","topic_2","IS_ABOUT"
"conf/www/RamamohanaraoF07","topic_29","IS_ABOUT"
"conf/www/MartinBMMPSMSS07","topic_28","IS_ABOUT"
"conf/www/MartinBMMPSMSS07","topic_19","IS_ABOUT"
"conf/www/MartinBMMPSMSS07","topic_26","IS_ABOUT"
"conf/www/LimWPVA07","topic_9","IS_ABOUT"
"conf/www/LimWPVA07","topic_25","IS_ABOUT"
"conf/www/LimWPVA07","topic_19","IS_ABOUT"
"conf/www/GeorgakopoulosBNC07","topic_1","IS_ABOUT"
"conf/www/GeorgakopoulosBNC07","topic_7","IS_ABOUT"
"conf/www/HeMLYW07","topic_12","IS_ABOUT"
"conf/www/HeMLYW07","topic_19","IS_ABOUT"
"conf/www/HeMLYW07","topic_7","IS_ABOUT"
"conf/www/ZhaiL07","topic_0","IS_ABOUT"
"conf/www/ZhaiL07","topic_2","IS_ABOUT"
"conf/www/ZhaiL07","topic_19","IS_ABOUT"
"conf/www/BeszteriV07","topic_28","IS_ABOUT"
"conf/www/BeszteriV07","topic_19","IS_ABOUT"
"conf/www/BeszteriV07","topic_18","IS_ABOUT"
"conf/www/VadrevuGD07","topic_19","IS_ABOUT"
"conf/www/VadrevuGD07","topic_1","IS_ABOUT"
"conf/www/VadrevuGD07","topic_18","IS_ABOUT"
"conf/www/MenasceA07","topic_15","IS_ABOUT"
"conf/www/MenasceA07","topic_2","IS_ABOUT"
"conf/www/MenasceA07","topic_23","IS_ABOUT"
"conf/www/CharfiM07","topic_24","IS_ABOUT"
"conf/www/CharfiM07","topic_2","IS_ABOUT"
"conf/www/CharfiM07","topic_26","IS_ABOUT"
"conf/www/NguKN07","topic_24","IS_ABOUT"
"conf/www/NguKN07","topic_17","IS_ABOUT"
"conf/www/NguKN07","topic_4","IS_ABOUT"
"conf/www/Ericsson07","topic_15","IS_ABOUT"
"conf/www/Ericsson07","topic_4","IS_ABOUT"
"conf/www/Ericsson07","topic_21","IS_ABOUT"
"conf/www/Martin-FlatinL07","topic_5","IS_ABOUT"
"conf/www/Martin-FlatinL07","topic_17","IS_ABOUT"
"conf/www/Martin-FlatinL07","topic_19","IS_ABOUT"
"conf/mobiquitous/AlamPR15","topic_4","IS_ABOUT"
"conf/mobiquitous/AlamPR15","topic_8","IS_ABOUT"
"conf/mobiquitous/AlamPR15","topic_16","IS_ABOUT"
"journals/coap/Kozanidis09","topic_13","IS_ABOUT"
"journals/coap/Kozanidis09","topic_19","IS_ABOUT"
"journals/coap/Kozanidis09","topic_27","IS_ABOUT"
"journals/isf/DemirkanS16","topic_17","IS_ABOUT"
"journals/isf/DemirkanS16","topic_29","IS_ABOUT"
"journals/isf/DemirkanS16","topic_6","IS_ABOUT"
"journals/sigir/ClarkeCP98","topic_24","IS_ABOUT"
"journals/sigir/ClarkeCP98","topic_22","IS_ABOUT"
"journals/sigir/ClarkeCP98","topic_23","IS_ABOUT"
"journals/tnn/ChowH05","topic_22","IS_ABOUT"
"journals/tnn/ChowH05","topic_6","IS_ABOUT"
"journals/tnn/ChowH05","topic_18","IS_ABOUT"
"journals/tnn/WangHYWZNBC23","topic_12","IS_ABOUT"
"journals/tnn/WangHYWZNBC23","topic_0","IS_ABOUT"
"journals/tnn/WangHYWZNBC23","topic_2","IS_ABOUT"
"journals/tnn/JingXHD24","topic_9","IS_ABOUT"
"journals/tnn/JingXHD24","topic_12","IS_ABOUT"
"journals/tnn/JingXHD24","topic_26","IS_ABOUT"
"journals/oir/Preez14a","topic_0","IS_ABOUT"
"journals/oir/Preez14a","topic_19","IS_ABOUT"
"journals/oir/Preez14a","topic_7","IS_ABOUT"
"journals/ojcs/Popovski24","topic_20","IS_ABOUT"
"journals/ojcs/Popovski24","topic_10","IS_ABOUT"
"journals/ojcs/Popovski24","topic_21","IS_ABOUT"
"journals/taslp/YuCMS05","topic_11","IS_ABOUT"
"journals/taslp/YuCMS05","topic_14","IS_ABOUT"
"journals/taslp/YuCMS05","topic_28","IS_ABOUT"
"journals/ejasp/WuWLL12","topic_14","IS_ABOUT"
"journals/ejasp/WuWLL12","topic_3","IS_ABOUT"
"journals/ejasp/WuWLL12","topic_16","IS_ABOUT"
"journals/tmc/AfifiAKM18","topic_24","IS_ABOUT"
"journals/tmc/AfifiAKM18","topic_10","IS_ABOUT"
"journals/tmc/AfifiAKM18","topic_7","IS_ABOUT"
"journals/remotesensing/ZhuoHLZMGHXX19","topic_2","IS_ABOUT"
"journals/remotesensing/ZhuoHLZMGHXX19","topic_7","IS_ABOUT"
"journals/remotesensing/BianchiniHMNGMM13","topic_0","IS_ABOUT"
"journals/remotesensing/BianchiniHMNGMM13","topic_10","IS_ABOUT"
"journals/remotesensing/BianchiniHMNGMM13","topic_18","IS_ABOUT"
"journals/remotesensing/InnocentiRTPGMSBPC23","topic_17","IS_ABOUT"
"journals/remotesensing/InnocentiRTPGMSBPC23","topic_18","IS_ABOUT"
"journals/remotesensing/InnocentiRTPGMSBPC23","topic_7","IS_ABOUT"
"journals/remotesensing/DomazetovicSMP22","topic_13","IS_ABOUT"
"journals/remotesensing/DomazetovicSMP22","topic_0","IS_ABOUT"
"journals/remotesensing/DomazetovicSMP22","topic_7","IS_ABOUT"
"journals/jcisd/AndrianovOSK21","topic_22","IS_ABOUT"
"journals/jcisd/AndrianovOSK21","topic_2","IS_ABOUT"
"journals/jcisd/AndrianovOSK21","topic_28","IS_ABOUT"
"journals/jcisd/FiedlerFWK22","topic_20","IS_ABOUT"
"journals/jcisd/FiedlerFWK22","topic_1","IS_ABOUT"
"journals/jcisd/FiedlerFWK22","topic_7","IS_ABOUT"
"journals/kbs/HuDWW22","topic_13","IS_ABOUT"
"journals/kbs/HuDWW22","topic_2","IS_ABOUT"
"journals/kbs/HuDWW22","topic_28","IS_ABOUT"
"journals/kbs/MaTZC17","topic_10","IS_ABOUT"
"journals/kbs/MaTZC17","topic_27","IS_ABOUT"
"journals/kbs/MaTZC17","topic_1","IS_ABOUT"
"journals/kbs/WeiXYW14","topic_7","IS_ABOUT"
"journals/kbs/WeiXYW14","topic_2","IS_ABOUT"
"journals/kbs/WeiXYW14","topic_16","IS_ABOUT"
"journals/cphysics/ShiGY25","topic_14","IS_ABOUT"
"journals/cphysics/ShiGY25","topic_8","IS_ABOUT"
"journals/cphysics/ShiGY25","topic_21","IS_ABOUT"
"journals/jfi/PandiselviRZR18","topic_15","IS_ABOUT"
"journals/jfi/PandiselviRZR18","topic_17","IS_ABOUT"
"journals/jfi/PandiselviRZR18","topic_6","IS_ABOUT"
